В ГУ «Унаа» снова массовые сбои
"Акылбек Жапаров: Научные и инновационные достижения не должны «пылиться на полке», их необходимо внедрять в повседневную работу фермеров"
В возрасте 83 лет умерла «королева рок-н-ролла» Тина Тернер
Садыр Жапаров на II Евразийском экономическом форуме: ЕАЭС становится самостоятельным и самодостаточным полюсом экономического развития
Кандидаты в депутаты по Ленинскому округу Бишкека израсходовали на избирательную кампанию несколько миллионов сомов
В Бишкеке задержан подозреваемый в мошенничестве
Мое время истекает. Камчыбек Ташиев о коррупции в стране
Бишкек станет побратимом столицы Саудовской Аравии
"На имущество активистов и политиков, задержанных по кемпир-абадскому делу, просят наложить арест"
В Таш-Кумыре нашли останки динозавра (фото)
Санэпидстанция оштрафовала ряд кафе на рынке «Мадина»
Выборы по Ленинскому округу. Равшан Джеенбеков просит разрешить ему участвовать в дебатах кандидатов (видео)
Среди трудовых мигрантов в России растет преступность. Так ли это?
Мэрия показала список долгостроев в Бишкеке
СЭЗ «Бишкек» и маркетплейс Оzon договорились о сотрудничестве
Даю вам последний шанс! Акылбек Жапаров подверг критике работу Минсельхоза
Первый международный этно-фестиваль «SUPARA: традиционная кухня тюркских народов» состоится скоро в Чункурчаке
Мирлан Самыйкожо дал разъяснения по поводу вопроса на логику замминистра образования
Антимонопольная служба рассказала о заметном снижении цен на социально значимые товары
Конфликт на границе. Предпринимателям в Баткене спишут кредиты на 15 млн сомов
Задержание руководства департамента лекарственных средств Минздрава. ГКНБ рассказал подробности
Кыргызстан и Таджикистан договорились не использовать летательные аппараты на границе
"Эксперт: Молочная отрасль Кыргызстана не исчезнет, но понесет серьезный урон"
Скоро на улице Орозбекова в столице появится новая дорога
#Авторскийракурс. Как коммунисты капитализм спасать будут
Нуржигит Кадырбеков сравнил кыргызстанские университеты с Гарвардом
Вычерпывали лужу стаканами. Минобразования отреагировало на видео из Ивановки
Дастанбек Джумабеков указал на противоречие Конституции закона о предоставлении особого статуса для пяти университетов
ГКНБ задержал активных членов ОПГ Камчи Кольбаева
"Мэрия: Владельцы «Батуми» отказались от добровольного демонтажа, несмотря на уведомление (фото)"
"Александр Зеличенко: Наличные идут черным потоком, про них никто не знает, но противостоять этому нужно"
Тайны кыргызстанских банков — откуда троекратный рост прибыли?
В Сузаке отец десять лет насиловал родную дочь (видео)
Нардеп Кундузбек Сулайманов возмущен зарплатой в 170 тысяч сомов в «Кыргызиндустрии»
Уголовное дело против Дуйшенбека Зилалиева прекращено
Нардеп Шайлообек Атазов призвал сотрудников прокуратуры спуститься на землю
В микрорайоне «Джал» сносят ресторан «Батуми»
Более 50 членов ОПГ доставили в ГКНБ для беседы
"Действительно ли зарплата в Кыргызстане выросла настолько, что жить можно припеваючи?"
Участки есть. Мэрия Бишкека ищет инвесторов для строительства трех детских садов
"Эксперт: В Бишкеке много нарушений со стороны маршрутчиков, потому как другие водители не знают, что общественный транспорт имеет приоритет"
"Айбек Осмонов: Необходимо поэтапно переходить на банковское сопровождение, иначе не завершим строительство школ к 1 сентября"
В Чуйской области пьяный сын до смерти избил 68-летнюю мать
Президент Садыр Жапаров вылетел в Россию с рабочим визитом
Блогер подтвердил тайную встречу Садыра Жапарова с активистами
Cообщается о задержании руководства департамента лекарственных средств Минздрава
При поддержке Айгуль Жапаровой в селах Таласа открылись йога-клубы для женщин
Мирлан Карагулов назначен акимом Базар-Коргонского района
Эмиль Жамгырчиев: Что для нас в приоритете — права человека или выходные чиновника?
Кыргызстанцы могут поступить в вузы Казахстана
ДТП в «Верхнем Джале»
Дожди и грозы
У вас проблемы с холодной водой?
Wildberries снизит комиссию для продавцов электроники в Кыргызстане
В Бишкеке демонтируют незаконные объекты по проспекту Манаса
В России на праздничной линейке ученик 11-го класса пытался перерезать горло своей однокласснице
Помогите найти!
#Авторскийракурс. Ошибка автократов — как амбиции становятся предвестником войны?
В эти выходные в Бишкеке пройдет туристический фестиваль
Рост количества микрокредитов в Кыргызстане составил 25 процентов за первый квартал — пора бить тревогу?
В Токтогуле родная сестра вместе со строителем убила своего 23-летнего брата
Бакыт Бешимов об отмене лекций Аскара Акаева: Почему упускаете возможность пообщаться напрямую?
Акылбек Жапаров провел совещание с руководителями силовых структур
"Сапар Аргымбаев: Пока не уберут ширшовские схемы, в энергосекторе порядка не будет"
ГКНБ задержал главу айыл окмоту Араванского района
Азамат Байматов снова в сборной КР по футболу. Новый тренер Штефан Таркович объяснил свое решение
ГКНБ задержал сотрудницу Счетной палаты за вымогательство 160 тысяч сомов
ООН и Всемирная торговая организация при поддержке Евросоюза помогают ремесленникам Центральной Азии выйти на мировой рынок
"Кризис в ОДКБ. Какие перспективы у военно-политического союза, куда входит Кыргызстан?"
"Орунбек Чонтонов: Пограничник — это лицо государства, как он может брать взятки?"
Интервью с Бакиевым. Кадыр Кошалиев ушел из НТРК
"Ресто-чайхану «Шахерезада», «Империю пиццы» и другие кафе столицы оштрафовали за сигареты и кальяны"
"Бакыт Шаршеналиев рассказал историю о том, как ОСАГО помогло сэкономить более 100 тысяч сомов"
Власти Бишкека намерены установить зарядные станции для электромобилей
"Эксперт: У нас к питьевой воде относятся небрежно, отсюда видим ее нехватку уже и в столице"
"Данияр Амангельдиев: Госвизит показал, что сотрудничество Кыргызстана и Китая выходит на новый уровень"
Кыргызстан и Евросоюз подпишут соглашение о финансировании Программы зеленой экономики
Интервью Кошалиева с Бакиевым. Участники Апрельской революции вышли на митинг
25 килограммов серебра пытался незаконно вывезти гражданин Казахстана из Кыргызстана
Садыр Жапаров примет участие в работе II Евразийского экономического форума и заседании ВЕЭС
11 млрд сомов займов выдали микрокредитные компании КР за первый квартал 2023 года
Эксперт дал прогноз по стоимости дизельного топлива в Кыргызстане
Дайыр Орунбеков: Не стоит политизировать интервью Кадыра Кошалиева с Курманбеком Бакиевым
Кыргызстан откроет посольство в Монголии
Ситуация кризисная. Молочники Кыргызстана обратились к властям с просьбой приостановить налоговые проверки
Кыргызстанка заняла первое место на международных соревнованиях по теннису на Иссык-Куле (фото)
Внимание! В столице частично изменены схемы передвижения некоторых маршруток
Сегодня в части Бишкека нет света
В Екатеринбурге экскаватор ковшом убил уроженца Кыргызстана
Состоялась встреча министра иностранных дел Жээнбека Кулубаева с генсекретарем МФКК Джаганом Чапагайном
"Казахстанскому правозащитнику, занимающемуся проблемой Каракалпакстана, запретили въезд в Узбекистан"
Минздрав начал внедрять «Цифровую амбулаторную карту пациента»
Почему китайской экспансии бояться не стоит?
Торага Нурланбек Шакиев принял омбудсмена Джамилю Джаманбаеву
Политолог: Для стран Европы и США важно иметь позитивное отношение со странами Центральной Азии
Посол Кыргызстана в Туркменистане Азизбек Мадмаров встретился с председателем ТПП страны Довлетгельды Реджеповым
Дедовщина в кыргызстанских школах — что делать?
"Япония предоставила школам Кыргызстана оборудование на 1,3 миллиона долларов"
Мэрия Бишкека призывает горожан рационально использовать питьевую воду
Феликс Кулов об отмене лекции Аскара Акаева в КГТУ: Нужен прагматичный подход
"И эти блогеры учат нас, как жить! Горожанин снял на видео, как популярный активист нарушает сразу несколько ПДД (видео)"
Власти города борются со стихийной торговлей вокруг Ошского базара
ГКНБ задержал военнослужащих КПП «Кайтпас» и «Өтүкчү» за систематическое вымогательство
Депутат Мирлан Самыйкожо задал замминистра образования Токтобубу Ашымбаевой вопрос на логику
ГКНБ выявил подпольные медресе в Сузакском районе
ГУОБДД: За неделю на территории Кыргызстана выявлено 21 351 нарушение ПДД
Каныбек Иманалиев: По числу докторов и кандидатов наук мы находимся на 51-м месте в мире
"В КГТУ имени И.Раззакова заявили, что лекции Аскара Акаева в вузе не планировались"
Не понравилось замечание. В Иссык-Ате рабочий ударил бригадира ножом в шею
"Максатбек Сарбагышев: Дети чиновников учатся в частных школах или за границей, поэтому они не знают о нуждах учебных заведений"
США ввели санкции против кыргызстанской компании. Пойдут ли они дальше?
Визит Жапарова. Кыргызстан и Китай заключили соглашения на сумму более 1 млрд долларов
В Чаткале незаконно добывали золото. Прокуратура возбудила уголовное дело
Айбек Маткеримов потребовал принять меры в отношении ректора КГТУ имени И.Раззакова
Депутат Аида Исатбек кызы поинтересовалась мнением министра образования о чтении лекции Аскаром Акаевым
Авторы из Кыргызстана вошли в жюри престижного международного конкурса
В Ленинском районе состоялась встреча кандидатов с избирателями
Прикрывались криптобиржой. ГКНБ выявил нелегальное казино в Чуйской области
Комитет ЖК по социальной политике поддержал законопроект о недостоверной информации в первом чтении
Студенты КГТУ имени И.Раззакова требуют отменить лекции Аскара Акаева
Страны G7 заявили о желании наладить сотрудничество с Центральной Азией
Завтра в Бишкеке на месяц отключат горячую воду
Садыр Жапаров поздравил кыргызстанцев с Днем матери
Сборная Кыргызстана по борьбе на поясах алыш примет участие в чемпионате Азии в Узбекистане
В Оше проходит Кубок Кыргызстана по дзюдо
Завершился первый государственный визит Садыра Жапарова в КНР
В Бишкеке состоялся очередной раунд кыргызско-румынских политических консультаций на уровне заместителей глав МИД
Садыр Жапаров встретился с секретарем парткома провинции Шаньдун Линем У в Цзинане
Остановки Тамчы. Задержаны главы айыл окмоту и Фонда развития
"Садыр Жапаров ознакомился с производством автобусов завода Zhongtong bus holding Co., Ltd"
ГКНБ: Выявлены факты незаконного начисления надбавок у работников Иссык-Кульского областного медико-информационного центра
Премьер-министр Казахстана Алихан Смаилов провел переговоры с Акылбеком Жапаровым
ГКНБ: Осужден телефонный террорист
Садыр Жапаров в рамках госвизита в КНР прибыл в Цзинань
"Девятиклассницы рассказали заместителю мэра Бишкека, как бороться с пробками в столице"
На президентском саммите в Китае лидер Казахстана обозначил приоритеты сотрудничества стран ЦА с КНР
"В Бишкеке наградили милиционеров, спасших девушку от суицида"
Садыр Жапаров встретился с премьером Государственного совета КНР Ли Цяном
В Бишкеке простились с главредом «Дело №…» Светланой Красильниковой
К чему должны готовить школы и лицеи в Кыргызстане — к поступлению в вуз или к жизни?
"Сотрудники БТУ прошли обучение, как реагировать в аварийной ситуации"
Члены британского парламента провели переговоры с кабмином Кыргызстана
В КНР подписан меморандум по проекту строительства железной дороги Китай — Кыргызстан — Узбекистан
"Нотариус, Госрегистр и судисполнитель незаконно переоформили имущество на 30 млн сомов в Бишкеке"
Представлялись арабскими шейхами. Мошенники обманули владелицу рынка в Токмоке на 145 тысяч долларов
Садыр Жапаров в рамках госвизита прибыл в Пекин
В Токмоке отчим ранил своего пасынка ножом
В защиту Елены Калашниковой. Ассоциация гильдий соотечественников обратилась к руководству страны
Завтра в стране начнется Общереспубликанское тестирование
"Генпрокуратуры Кыргызстана, России и Узбекистана обменялись опытом в борьбе с терроризмом и экстремизмом"
"В Бишкеке задержали троих парней, напавших на милиционера"
Таможня «Манас» пресекла нелегальный ввоз шести оригинальных часов ROLEX и PATEK PHILIPPE
Начался прием документов на стипендию «Эл үмүтү»
Вниманию водителей. Необходимо продлить срок разрешения на тонировку
"ГКНБ задержал директора госпредприятия за вымогательство 2,5 млн сомов"
Закон «О СМИ». Рабочая группа из медиасообщества обратилась к президенту с просьбой отложить рассмотрение законопроекта до получения заключения Венецианской комиссии
Надира Нарматова потребовала вернуть государству угольные шахты
Лидеры стран по итогам саммита «Центральная Азия — Китай» приняли Сианьскую декларацию
#Авторскийракурс. Эрдоган в одиночку переиграл коллективный Запад
"Алишер Козуев: Стыдно должно быть, когда госпредприятия банкротятся"
Эдиль Байсалов об интервью Кошалиева с Бакиевым: Журналист имеет право беседовать с кем угодно
"Мейкинбек Абдалиев Канатбеку Тургунбекову: Почему государство содержит госпредприятия и акционерные общества с госдолей, которые не приносят прибыли?"
Садыр Жапаров: Хороший сосед ближе дальнего родственника
ГКНБ задержал бывшего мэра Таласа Аскара Шабданова и экс-полпреда президента в области
Красиво! Как проходила церемония приветствия лидеров стран Центральной Азии в Сиане
В Бишкеке пройдет бесплатная акция здоровья
Удивительно! В Бишкеке с сольной программой выступит 10-летняя Амира Бекбалаева
Садыр Жапаров встретился с представителями крупного бизнеса КНР
Исхак Масалиев: В стране нарушен принцип неотвратимости наказания чиновников
Коллективу института омбудсмена представили нового акыйкатчы
В жилом массиве «Келечек» строят детский сад на 100 мест
ГКНБ задержал главу Фонда поддержки развития туризма Елену Калашникову
Посол Азизбек Мадмаров встретился с директором Агентства транспорта и коммуникаций Туркменистана Мамметханом Чакыевым
Нурланбек Шакиев встретился с президентом Беларуси Александром Лукашенко
"Матчи группы B в Бишкеке. Список игроков, вызванных в сборную Кыргызстана"
Отношения Кыргызстана и Китая выведены на уровень всеобъемлющего стратегического партнерства
Доступное жилье каждому! Как получить государственную ипотеку не госслужащему?
"Эксперт: При перемещении радиоактивной почвы в Майлуу-Суу надо учесть, как быть с пылью, которая поднимется от производимых работ"
Долгожданные матчи «Ак Шумкар» на родной арене! С 10 по 20 июня в Бишкеке пройдет первый в истории турнир CAFA
"Токон Мамытов о новом акыйкатчы: Необходимо судить о человеке не по профессии, а по тому, насколько он морально чистоплотен"
Третий кыргызстанец покорил Эверест
ГКНБ возбудил уголовное дело на руководство аэропорта «Каракол»
Сегодня в Бишкеке пройдет Ночь в музее
Председатель Народного курултая взял интервью у Бакиева. Сурабалдиева потребовала его уволить
Из-за проблем в налоговом законодательстве предприниматели могут приостановить свою деятельность. Отечественные производители сельхозпродукции обратились к властям страны
Для диагностики и лечения сосудистых заболеваний. В Нацгоспитале заработал современный ангиограф
В кабмине обсудили вопросы идентификации прослеживаемости товаров животного происхождения
"Султанбай Айжигитов: Что за местная власть, которая не может освоить выделенные деньги?"
На основе D Billions. Депутаты предлагают создать аналог Disneyland в Кыргызстане
Гуля Кожокулова: В России открыто предлагают помощь в получении гражданства Кыргызстана под ключ
Марлен Маматалиев и Алмас Абытов сыграли в рулетку прямо во время заседания ЖК и проиграли
Садыр Жапаров встретился с председателем КНР Си Цзиньпином
"Айбек Осмонов: Как министр образования остановит поборы в школах, если деньги на расходы по санитарии, охране и другие не выделены?"
"В Бишкеке оштрафовали мужчину, вырубившего дерево"
ГКНБ задержал начальников Юго-Западной таможни за коррупцию
"Эрулан Кокулов: Почему мы не используем то, что​ у нас есть для развития туризма?"
"18 иностранных туристов, пострадавших в ходе спецоперации в Дмитриевке, разместили в общежитии"
Введено ограничение на проезд в тоннель Тоо-Ашуу. Ведутся ремонтные работы
Сегодня в ряде районов столицы нет света
Как встретили Садыра Жапарова в Китае в фотографиях
Массовая гибель рыбы на реке Чу. Минсельхоз просит воздержаться от ее употребления
Садыр Жапаров: Китай является одним из самых важных партнеров Кыргызстана
Состоялась встреча посла Кыргызстана в Турции Руслана Казакбаева с делегацией Союза инженеров и архитекторов тюркского мира
"Александр Кацев: Искусственный интеллект в образовании Кыргызстана нужен, главное – не превратиться в Обломовых"
"Аида Касымалиева выступила на дебатах Генассамблеи ООН по пункту повестки дня 61 «Зона мира, доверия и сотрудничества Центральной Азии»"
В Оше в торжественной обстановке встретили обладателя бронзовой медали чемпионата мира по боксу Мунарбека Сейитбек уулу
Торага ЖК Нурланбек Шакиев прибыл в Минск для участия в заседаниях ПА ОДКБ
Союз писателей Казахстана приглашает принять участие в международном конкурсе «Ұлы дала»
Перестрелка под Кантом. Раненому спецназовцу провели операцию
В Баткене прошла встреча делегаций Кыргызстана и Таджикистана
Чолпон Джакупова: Вчера депутаты Жогорку Кенеша проявили профессионализм
"«Мы восстанавливаем паритет — если есть право у одной стороны, то оно должно быть и у другой». Гуля Кожокулова о недостоверной информации"
ГКНБ возбудил уголовные дела на госнотариусов Иссык-Кульской области
В столице прошел финал Школьной лиги КР по шахматам «Белая ладья»
Перестрелка под Кантом. Раненого спецназовца готовят к операции
Во время спецоперации под Кантом пострадали иностранные туристы
ГКНБ задержал сотрудников Узгенского ОВД и борцов с наркотиками Джалал-Абадской области
Представители Росмолодежи посетили СЭЗ «Бишкек»
Президент Садыр Жапаров вылетел с государственным визитом в Китай
Депутаты ЖК выбрали нового омбудсмена КР. Им стала Джамиля Джаманбаева
Выиграй приглашение выступить на сцене «Азия Дауысы»!
Действительно ли Кыргызстан — больше не бедный родственник с протянутой рукой?
Садыр Жапаров поздравил Касым-Жомарта Токаева с 70-летним юбилеем
Выиграл тендер по строительству гемодиализного центра в Токтогуле и скрылся. ГКНБ задержал директора подрядной фирмы
ГКНБ задержал разыскиваемого в Казахстане члена ОПГ
«Переработчики фасоли в Таласе не могут получить льготные кредиты». Дастанбек Джумабеков о кластерах в сельском хозяйстве
Перестрелка под Кантом. ДУМК опроверг информацию о захвате медресе
Компенсационные выплаты семьям погибших правоохранителей. Садыр Жапаров поручил пересмотреть суммы
«Сколько мы выплатили семьям погибших пограничников на границе?» Камила Талиева о компенсации прокурорских работников
"Правозащитник о выплате 21,7 млн сомов семье погибшего прокурора: Битый небитого везет"
Перестрелка под Кантом. В ходе спецоперации уничтожен террорист
Для желающих открыть детсад домашнего типа в Бишкеке проводят обучение
В штаб-квартире ТюркПА установлена кыргызская юрта
Общественные слушания или фарс? Во что превратилась работа над новым законом о СМИ
В селе под Кантом идет перестрелка (видео)
В Сеуле состоялся весенний фестиваль Центральной Азии
"Минтруда КР помогло вернуть 8,5 млн сомов невыплаченной зарплаты трудовым мигрантам в России"
"В Бишкеке хотели купить продукты по сниженным ценам, но нарвались на мошенницу"
Опыт Кыргызстана в решении социально-экономических проблем ООН хочет распространить в других странах
Отрубать руки коррупционерам предложили в Жогорку Кенеше
Возродится ли в Кыргызстане торговый Шелковый путь?
Жетим-Тоо останется кыргызстанским
"Не включают поворотники, слепят дальним светом. Почему на дорогах Бишкека растет количество нарушений ПДД и не работает «Безопасный город»?"
Юношеская сборная Кыргызстана примет участие в международном турнире развития УЕФА
"Садыр Жапаров о внешних кредитах и грантах, полученных до него: Неизвестно, куда делись те миллиарды"
Устроили пикник и поссорились. В Московском районе мужчину сильно избил односельчанин
Завтра в Театре оперы и балета пройдет благотворительный симфонический концерт по мотивам турецких сериалов
Женишбек Токторбаев: Сколько денег перечислил Кумтор в Фонд развития области?
"Садыр Жапаров о внешнем долге страны: Мы можем себе позволить его оплатить, но это будет не логично"
Сын бывшего президента Узбекистана Ислама Каримова избил жену
Кундузбек Сулайманов: Почему такая большая разница в цене за тонну угля в Ошской и Нарынской областях?
Власти Бишкека хотят научить водителей общественного транспорта правильной посадке-высадке пассажиров
Многомиллионные выплаты семье погибшего прокурора говорят о дискриминации?
Ограничения на выезд из-за долга. Дастан Бекешев предложил ввести порог в 10 000 сомов
Президент Садыр Жапаров 18 мая посетит Китай с государственным визитом
NUR.KZ: Семь способов использовать новые технологии на примере крупного медиа из Казахстана
Комитет ЖК одобрил законопроект о фейках в первом чтении
Более 5 млн долларов выделит Япония на улучшение обслуживания автодорог в Баткенской области
"«Ребята на Льва Толстого как стояли, так и стоят». Экономист о снижении безработицы в Кыргызстане"
Бактыбек Сыдыков: Давайте найдем способы регулирования распространения недостоверной информации
"«Тогда зачем нужен этот законопроект, если он работать не будет?» Исхак Масалиев о недостоверной информации"
Обращение Платформы действий медиа Кыргызстана к депутатам Жогорку Кенеша
В Кыргызстане ввели уголовную ответственность за рекламу финансовых пирамид
"Стало известно, сколько кыргызстанцев, проработавших в Корее, получили единовременные выплаты"
"Передача 8,19 гектара на территории отеля «Роял Бич». ГКНБ выявил незаконные решения Иссык-Кульского райсуда"
Жанар Акаев: В Основном законе цензура на территории Кыргызстана запрещена
В WhatsApp скоро станет возможно поместить личные переписки в отдельную папку
"В Оше выявили две фирмы, создавшие в сговоре с пограничниками коррупционную схему с большегрузами"
Я жив и здоров. Джордж Сорос отреагировал на слухи о своей смерти
Более 52 процентов смертей в Кыргызстане приходится на сердечно-сосудистые заболевания
МИД: Отделение посольства КР в Бонне закрывается с 1 июня
Пресечена попытка ввоза из Узбекистана контрабандной фурнитуры для окон и дверей
Комиссия по земельной амнистии рассмотрела 55 материалов по Ленинскому району Бишкека
Торага ЖК Нурланбек Шакиев вылетел с рабочим визитом в Азербайджан
Стала известна дата выпускных экзаменов 9-х и 11-х классов в стране
Президент поручил Генпрокуратуре в месячный срок передать «Безопасный город» в ведение Минцифры
В Ноокене милиционер застрелился в машине инкассации
С 1 июня некоторые ЦОНы переходят на удлиненный график работы
